object_id,name,category,train_freq,rot_sym,rot_naive,trans_cm,size_rel
1049,cherry_007,cherry,49,16.5302,170.2840,8.8056,0.0261
4570,timer_007,timer,76,70.6825,70.6825,2.5931,0.0179
1139,chinese_chess_001,chinese_chess,43,166.3889,172.2802,39.1749,0.0731
1176,chocolates_012,chocolates,43,145.3507,145.3507,9.1259,0.2945
2120,hami_melon_004,hami_melon,76,19.7406,69.0694,1.3623,0.0381
182,bamboo_shoots_028,bamboo_shoots,93,10.4598,89.7849,4.3707,0.0309
4499,teapot_009,teapot,119,33.2781,33.2781,16.6558,0.0373
1912,garlic_002,garlic,57,24.4417,24.4417,4.4745,0.0447
5146,waffle_031,waffle,69,8.5375,42.6855,9.9820,0.0121
4699,tooth_paste_013,tooth_paste,96,6.6761,177.7301,9.8928,0.0301
1469,doll_001,doll,94,9.7251,9.7251,16.1256,0.0229
5138,waffle_023,waffle,37,2.9674,114.3866,10.1341,0.0163
1245,coconut_005,coconut,95,105.9700,106.0530,1.0983,0.0662
182,bamboo_shoots_028,bamboo_shoots,93,2.9175,12.4230,3.2673,0.0441
1868,flower_pot_002,flower_pot,119,34.0857,34.0857,4.2513,0.0463
44,apple_007,apple,95,14.5170,86.5989,16.3906,0.0466
4699,tooth_paste_013,tooth_paste,96,3.9462,176.4577,5.8228,0.0315
2503,laptop_004,laptop,107,66.0307,66.0307,2.1289,0.0420
2351,hot_dog_084,hot_dog,59,19.7934,177.0138,0.9549,0.0141
4499,teapot_009,teapot,119,152.6117,152.6117,4.4727,0.0250
2525,lemon_013,lemon,49,36.3447,101.6303,3.1562,0.1177
3059,ornaments_001,ornaments,101,6.5477,6.5477,3.8482,0.0093
4449,table_tennis_bat_003,table_tennis_bat,78,4.3192,4.3192,1.8577,0.0134
4649,tomato_020,tomato,49,125.3180,125.4333,34.7380,0.0437
458,box_075,box,101,4.2298,179.6495,2.0952,0.0340
2881,mooncake_018,mooncake,56,9.9600,138.8350,0.5224,0.0176
3846,rice_cake_003,rice_cake,52,173.6796,173.6796,8.7398,0.0409
458,box_075,box,101,12.6440,12.6440,3.3099,0.0077
1217,clock_037,clock,72,21.5352,21.5352,7.4830,0.0153
1219,clock_039,clock,91,9.3203,9.3203,2.9752,0.0209
133,backpack_032,backpack,73,175.0050,175.0050,9.7437,0.0542
4539,thermos_004,thermos,82,107.2547,107.2547,5.8584,0.0298
4197,spanner_002,spanner,67,156.0190,156.0190,6.3143,0.0355
3036,orange_021,orange,121,12.7163,104.6648,2.6628,0.0282
1873,flower_pot_007,flower_pot,91,14.2994,14.2994,10.6810,0.0198
2507,laundry_detergent_004,laundry_detergent,91,30.2754,30.2754,9.9717,0.0831
3305,pie_005,pie,77,2.2659,21.3939,2.4225,0.0328
445,box_062,box,67,69.1479,133.7057,13.8625,0.2187
3768,razor_004,razor,67,34.3225,34.3225,3.5974,0.0264
3342,pillow_010,pillow,129,8.7052,177.0552,4.0525,0.0123
4161,soap_017,soap,51,10.8594,10.8594,18.9710,0.0294
556,bread_109,bread,76,12.7514,177.2435,10.0763,0.0468
3291,picnic_basket_002,picnic_basket,106,172.2931,173.7164,6.7440,0.0108
4550,thimble_009,thimble,49,80.7063,105.2252,11.8517,0.2013
2507,laundry_detergent_004,laundry_detergent,91,6.9313,6.9313,2.2178,0.0197
1251,coconut_012,coconut,83,5.3812,144.8891,6.2114,0.0201
405,box_020,box,111,9.4487,171.5715,1.2968,0.0261
3495,pizza_027,pizza,71,9.6387,17.7570,1.5690,0.0293
1469,doll_001,doll,94,171.5298,171.5298,6.6598,0.0232
1552,doll_085,doll,133,61.6188,61.6188,1.3800,0.0247
500,bread_037,bread,71,1.7276,1.7276,6.4266,0.0195
2216,handbag_044,handbag,109,8.3850,178.8492,5.6025,0.0053
2029,hair_dryer_029,hair_dryer,114,103.8863,103.8863,13.0072,0.0198
253,belt_019,belt,82,100.5406,100.5406,7.8239,0.0319
2037,hair_dryer_037,hair_dryer,73,90.3919,90.3919,9.2063,0.0231
491,bread_020,bread,37,6.2379,6.2379,1.4903,0.0153
4702,tooth_paste_016,tooth_paste,109,5.8602,5.8602,1.8346,0.0150
656,broccoli_009,broccoli,85,30.1989,119.6516,2.7329,0.0097
695,brush_009,brush,68,17.8740,17.8740,15.0072,0.0339
1929,ginger_007,ginger,68,96.5083,96.5083,3.8072,0.0432
4138,shrimp_041,shrimp,61,16.0865,16.0865,2.3745,0.0174
4240,squash_031,squash,83,37.2936,107.1314,5.7870,0.0405
4197,spanner_002,spanner,67,36.5720,36.5720,45.5782,0.0363
4056,shaomai_015,shaomai,27,11.1531,51.3448,3.3689,0.0339
2949,mushroom_046,mushroom,35,152.9014,167.1827,5.1204,0.0439
2137,hammer_003,hammer,64,173.0633,173.0633,17.7427,0.0967
4286,steamed_bun_041,steamed_bun,78,2.6530,99.1731,7.4255,0.0295
4048,shaomai_007,shaomai,50,172.0836,172.4938,17.0628,0.0576
3465,pitaya_045,pitaya,86,17.4940,45.8017,7.7768,0.0453
3383,pineapple_013,pineapple,128,19.8393,118.6860,11.4344,0.0272
559,bread_115,bread,61,106.3802,106.3802,6.1659,0.0280
5138,waffle_023,waffle,37,167.5583,168.5466,9.7252,0.0753
423,box_040,box,89,41.3785,41.3785,2.5248,0.0768
3802,red_wine_glass_010,red_wine_glass,81,58.6773,109.1500,46.0267,0.0508
221,banana_039,banana,35,117.3240,117.3240,3.4916,0.0805
875,candle_001,candle,75,13.6514,13.6514,30.8098,0.0479
5344,yam_032,yam,86,54.5466,168.8493,19.5420,0.0314
1310,corn_011,corn,46,7.1014,112.4181,11.7007,0.0101
2073,hamburger_009,hamburger,88,168.8557,172.0409,6.8722,0.0514
3262,pear_017,pear,93,5.4862,123.1066,4.1241,0.0158
4670,tooth_brush_011,tooth_brush,85,175.4309,175.4309,6.1051,0.0867
225,banana_043,banana,69,17.4573,17.4573,27.0197,0.0487
3378,pineapple_008,pineapple,86,10.4817,68.2726,7.5821,0.0118
1470,doll_002,doll,133,6.5985,6.5985,2.3000,0.0167
933,canned_beverage_001,canned_beverage,98,7.1218,81.1271,7.3662,0.0160
1587,drawing_002,drawing,152,18.4090,18.4090,4.1830,0.0317
4821,toy_boat_056,toy_boat,76,22.6936,22.6936,4.3383,0.0131
2247,hat_022,hat,57,29.5154,29.5154,2.5858,0.0363
1485,doll_017,doll,45,40.7381,40.7381,5.6723,0.0134
4098,shrimp_001,shrimp,87,153.3888,153.3888,9.7904,0.0350
4489,tape_measure_024,tape_measure,79,55.2439,166.3426,4.8844,0.0294
3866,ricecooker_003,ricecooker,97,165.6123,165.6123,4.8783,0.0253
196,banana_005,banana,83,165.9315,165.9315,0.9563,0.0354
1277,conch_007,conch,44,57.8366,57.8366,3.2504,0.0323
3091,oyster_030,oyster,69,125.8044,125.8044,6.5531,0.0393
2503,laptop_004,laptop,107,56.3309,56.3309,13.5075,0.0143
3291,picnic_basket_002,picnic_basket,106,7.0783,7.0783,15.9102,0.0694
4990,toy_train_005,toy_train,63,96.8442,96.8442,7.4039,0.0157
2640,loquat_002,loquat,36,137.6643,155.2446,13.0345,0.1355
756,bucket_noodle_026,bucket_noodle,63,1.9376,136.8084,14.4336,0.0595
4303,stool_003,stool,110,46.8303,46.8303,10.0941,0.0260
4252,starfish_007,starfish,109,29.4801,29.4801,1.1914,0.0197
211,banana_023,banana,63,10.1823,10.1823,4.9364,0.0348
2067,hamburger_002,hamburger,67,15.4699,175.8541,1.4660,0.0250
3080,oyster_017,oyster,64,155.5006,155.5006,2.3549,0.0556
2239,hat_013,hat,100,42.2044,42.2044,2.0975,0.0368
3540,pomegranate_025,pomegranate,57,53.7025,93.0591,8.8503,0.0320
626,bread_190,bread,102,18.5295,18.5295,3.0030,0.0117
4394,sweet_potato_004,sweet_potato,39,58.6755,62.5266,52.2656,0.0578
362,bottle_050,bottle,70,174.1705,178.1273,16.3923,0.0191
1277,conch_007,conch,44,28.0609,28.0609,1.3448,0.0170
1979,gloves_013,gloves,70,22.5493,22.5493,5.4535,0.0255
5238,watch_011,watch,49,130.7188,130.7188,0.3194,0.0263
5260,watermelon_028,watermelon,81,27.5324,27.5324,6.0947,0.0572
5138,waffle_023,waffle,37,11.5045,113.8484,5.0458,0.0392
3073,oyster_006,oyster,80,26.6355,26.6355,10.1876,0.0385
946,carrot_012,carrot,110,101.9643,111.3260,34.5273,0.0647
4857,toy_bus_029,toy_bus,79,14.6921,14.6921,1.6453,0.0537
2413,joystick_001,joystick,81,28.6610,28.6610,7.0966,0.0046
5332,yam_020,yam,96,6.6767,53.9541,5.0719,0.0137
2309,helmet_007,helmet,68,19.3671,19.3671,3.1933,0.0209
3091,oyster_030,oyster,69,171.5850,171.5850,13.7471,0.0409
3495,pizza_027,pizza,71,167.3327,171.8709,37.9979,0.0328
852,cake_022,cake,91,62.2347,62.2347,1.7437,0.0208
445,box_062,box,67,18.0418,179.9374,2.1984,0.0378
85,apple_051,apple,68,5.9584,108.0140,3.2927,0.0196
2322,hot_dog_053,hot_dog,91,25.6917,25.6917,10.0429,0.0058
1367,cup_005,cup,54,113.3245,113.3245,61.1095,0.0349
203,banana_012,banana,73,13.5285,13.5285,2.0415,0.0349
4391,sweet_potato_001,sweet_potato,57,168.5145,177.5466,1.1528,0.0157
610,bread_174,bread,87,70.6363,70.6363,7.4259,0.0177
4379,sushi_031,sushi,52,147.3535,147.3535,8.5858,0.0489
4489,tape_measure_024,tape_measure,79,157.0365,157.0365,17.6598,0.0533
39,apple_001,apple,56,11.7320,116.2461,1.7404,0.0045
5352,zongzi_005,zongzi,53,6.6837,6.6837,3.4510,0.0215
2881,mooncake_018,mooncake,56,99.8277,159.6324,20.7380,0.0300
2514,lemon_002,lemon,29,169.8863,171.1314,4.0475,0.0261
2525,lemon_013,lemon,49,3.5112,101.1880,4.7466,0.0435
2881,mooncake_018,mooncake,56,10.0446,32.9091,7.5600,0.0205
4352,sushi_004,sushi,90,154.8550,154.8550,22.7267,0.0714
3289,phone_shell_001,phone_shell,60,178.0441,178.0439,8.7943,0.0726
1139,chinese_chess_001,chinese_chess,43,21.5406,61.4771,35.0072,0.1357
423,box_040,box,89,79.1066,79.1066,9.9371,0.0382
3768,razor_004,razor,67,166.3856,166.3856,17.8156,0.0315
350,bottle_032,bottle,73,143.3095,150.4487,23.5125,0.0887
1310,corn_011,corn,46,5.4908,123.6273,11.1474,0.0142
756,bucket_noodle_026,bucket_noodle,63,4.3935,170.2163,7.0437,0.1077
973,cauliflower_002,cauliflower,91,31.4323,146.3674,15.1449,0.0484
3622,potato_014,potato,46,53.7661,53.7661,0.8001,0.0331
4074,shoe_015,shoe,101,15.4553,15.4553,4.7848,0.0757
933,canned_beverage_001,canned_beverage,98,109.1500,110.5267,35.2472,0.1016
1615,drum_002,drum,66,5.0585,171.5976,4.7094,0.0143
1504,doll_037,doll,72,31.4730,31.4730,10.9088,0.0314
1363,cup_001,cup,60,89.5928,89.5928,2.5032,0.0195
2309,helmet_007,helmet,68,15.3058,15.3058,6.2492,0.0242
3180,pastry_022,pastry,61,176.2663,177.3426,10.6076,0.0436
2152,hammer_019,hammer,89,8.6441,8.6441,3.6590,0.0702
2029,hair_dryer_029,hair_dryer,114,7.7223,7.7223,6.1384,0.0355
4702,tooth_paste_016,tooth_paste,109,5.4911,5.4911,1.0212,0.0128
808,burrito_002,burrito,102,4.4676,176.8038,2.8648,0.0317
4550,thimble_009,thimble,49,7.9080,156.8942,5.9538,0.0058
4499,teapot_009,teapot,119,5.5392,5.5392,3.7893,0.0109
3051,orange_036,orange,59,80.7337,104.3436,2.6711,0.0231
1542,doll_075,doll,50,163.8449,163.8449,2.3690,0.0177
581,bread_145,bread,71,9.5917,179.3801,2.0453,0.0217
1593,drawing_008,drawing,115,86.6391,86.6391,21.3142,0.0549
232,beauty_blender_002,beauty_blender,79,70.4234,70.4234,26.2837,0.0698
1470,doll_002,doll,133,27.0606,27.0606,3.2959,0.0132
626,bread_190,bread,102,2.6366,2.6366,1.7371,0.0312
824,cabinet_001,cabinet,98,136.2766,136.2766,9.5381,0.0295
1192,clock_011,clock,90,54.9411,54.9411,0.9957,0.0099
1204,clock_024,clock,73,67.5459,67.5459,16.7455,0.0290
2636,longan_018,longan,40,116.9568,170.3302,3.6274,0.0213
4263,starfish_018,starfish,81,44.6473,44.6473,9.1016,0.0168
913,candy_038,candy,66,21.7148,176.0812,4.6447,0.0385
1753,egg_tart_001,egg_tart,58,39.1281,134.6714,12.5826,0.0058
742,bucket_noodle_011,bucket_noodle,113,5.7726,136.9243,9.1069,0.0316
3342,pillow_010,pillow,129,21.7243,21.7243,6.2802,0.0306
756,bucket_noodle_026,bucket_noodle,63,5.9066,163.5968,2.8775,0.0537
2640,loquat_002,loquat,36,156.0538,159.1956,0.2625,0.0362
2852,microwaveoven_003,microwaveoven,81,107.7075,107.7075,20.7910,0.0185
5260,watermelon_028,watermelon,81,34.8353,34.8353,5.4232,0.0308
5188,wallet_042,wallet,101,177.2484,177.2484,3.1585,0.0742
2886,mouse_003,mouse,90,176.4386,176.4385,32.5071,0.0535
1831,fan_005,fan,64,157.9112,157.9112,25.2769,0.1244
5243,water_chestnut_002,water_chestnut,37,4.2526,56.6478,8.2415,0.0660
2636,longan_018,longan,40,32.2508,34.3988,10.4824,0.0738
431,box_048,box,61,74.5505,176.1176,2.0026,0.0325
1251,coconut_012,coconut,83,131.8963,170.2172,18.2073,0.0179
3257,pear_012,pear,53,149.5401,149.5401,7.1769,0.0312
465,boxed_beverage_002,boxed_beverage,86,105.6568,120.4950,57.6127,0.0325
767,bumbag_007,bumbag,104,14.3424,178.9979,16.0331,0.0503
2037,hair_dryer_037,hair_dryer,73,167.5847,167.5847,5.4669,0.0261
2525,lemon_013,lemon,49,6.3715,112.7966,3.6066,0.0142
334,book_011,book,107,49.5937,178.0832,1.5973,0.0335
4489,tape_measure_024,tape_measure,79,23.6184,23.6184,8.5867,0.0325
85,apple_051,apple,68,7.5668,40.0914,3.7024,0.0278
4857,toy_bus_029,toy_bus,79,94.0973,94.0973,5.5797,0.0871
776,bun_007,bun,83,25.6943,25.6943,2.0426,0.0066
4431,table_013,table,93,155.1691,155.1691,9.2522,0.0497
4161,soap_017,soap,51,3.3927,179.9604,8.8041,0.0926
1294,conch_025,conch,46,94.0362,94.0363,20.5657,0.0401
808,burrito_002,burrito,102,4.1832,45.8932,9.6745,0.0670
3692,power_strip_032,power_strip,80,73.5533,73.5533,10.3860,0.0295
4359,sushi_011,sushi,103,168.8944,168.8944,50.2659,0.0579
2164,hand_cream_008,hand_cream,64,6.3079,178.1406,1.2565,0.0189
1831,fan_005,fan,64,111.3601,111.3601,14.7606,0.1257
1294,conch_025,conch,46,111.4852,111.4852,45.0218,0.0264
1542,doll_075,doll,50,166.6133,166.6133,3.3169,0.0329
2703,magnet_004,magnet,30,20.2794,45.0507,3.4282,0.0504
4534,teddy_bear_010,teddy_bear,96,171.4797,171.4797,7.6689,0.0647
418,box_035,box,93,61.8915,130.0684,8.8379,0.0427
4345,suitcase_006,suitcase,104,6.6358,6.6358,3.7950,0.0161
3289,phone_shell_001,phone_shell,60,5.3253,5.3252,1.5403,0.0225
4197,spanner_002,spanner,67,6.1134,6.1134,1.0769,0.0033
502,bread_039,bread,76,10.4264,10.4264,3.2343,0.0277
767,bumbag_007,bumbag,104,11.6537,176.1031,10.5336,0.0770
1363,cup_001,cup,60,18.0691,18.0691,4.6956,0.0288
2589,lipstick_008,lipstick,57,12.7603,133.4425,10.2669,0.0192
362,bottle_050,bottle,70,25.7312,25.8617,3.5937,0.0246
51,apple_014,apple,69,10.2662,56.4056,7.1263,0.0380
1873,flower_pot_007,flower_pot,91,7.1956,7.1956,3.2654,0.0395
2525,lemon_013,lemon,49,143.1633,178.8507,20.2692,0.0213
196,banana_005,banana,83,12.6641,12.6641,6.4909,0.0632
269,biscuit_010,biscuit,56,164.7737,164.7737,5.5858,0.0130
3305,pie_005,pie,77,18.4678,76.8026,19.8131,0.0343
2333,hot_dog_066,hot_dog,55,28.3656,170.5172,1.8206,0.0106
3378,pineapple_008,pineapple,86,4.8845,91.4331,2.4944,0.0090
3802,red_wine_glass_010,red_wine_glass,81,7.8469,78.5784,1.5628,0.0049
1495,doll_028,doll,80,11.5764,11.5764,3.0351,0.0235
581,bread_145,bread,71,14.3445,171.0609,5.0393,0.0281
3355,pillow_027,pillow,97,2.3765,178.6943,13.2813,0.0175
1831,fan_005,fan,64,52.2065,52.2065,46.6945,0.1767
3512,plant_013,plant,57,99.1692,99.2662,1.6674,0.0458
4570,timer_007,timer,76,145.9960,145.9960,6.1210,0.0207
3843,remote_control_030,remote_control,69,176.6525,176.6525,13.6726,0.0337
203,banana_012,banana,73,18.0533,18.0533,12.6984,0.0139
465,boxed_beverage_002,boxed_beverage,86,7.1900,7.1900,8.6154,0.0347
2668,lotus_root_012,lotus_root,66,172.9869,173.0116,14.4565,0.0398
1221,clock_041,clock,88,14.7556,14.7555,1.7730,0.0312
1690,dustbin_005,dustbin,111,84.0011,84.0011,24.8704,0.0425
4038,shampoo_034,shampoo,62,7.5633,179.5244,6.6682,0.0273
1307,corn_008,corn,70,136.2604,173.3405,18.6217,0.1055
2177,hand_cream_022,hand_cream,88,1.4570,179.8231,2.4477,0.0195
4409,sweet_potato_019,sweet_potato,79,1.2549,100.8611,5.6802,0.0202
5332,yam_020,yam,96,6.0653,120.7509,0.1985,0.0162
4161,soap_017,soap,51,23.5644,168.0543,8.2764,0.0492
2614,litchi_025,litchi,25,44.3200,158.6933,11.6731,0.0181
2667,lotus_root_011,lotus_root,80,3.3071,115.4902,5.5259,0.0077
4528,teddy_bear_004,teddy_bear,94,142.4860,142.4860,18.1876,0.0759
1310,corn_011,corn,46,6.0717,143.2902,0.2369,0.0205
3564,pomegranate_049,pomegranate,96,13.7167,65.4245,2.9648,0.0070
838,cake_008,cake,58,73.0844,73.0844,1.6969,0.0668
1429,dinosaur_012,dinosaur,99,166.3524,166.3524,10.0782,0.0341
2413,joystick_001,joystick,81,160.8470,160.8470,4.1696,0.0177
3073,oyster_006,oyster,80,22.1407,22.1407,1.8293,0.0173
4528,teddy_bear_004,teddy_bear,94,2.2055,2.2055,3.4261,0.0426
946,carrot_012,carrot,110,73.1613,118.0122,5.2639,0.0276
5082,umbrella_002,umbrella,116,3.4344,140.0757,5.2530,0.0413
4528,teddy_bear_004,teddy_bear,94,28.9093,28.9093,6.6019,0.0088
4391,sweet_potato_001,sweet_potato,57,171.2709,175.9080,7.1587,0.0282
4490,tape_measure_025,tape_measure,68,14.6019,14.6019,2.2948,0.0641
2120,hami_melon_004,hami_melon,76,13.6843,179.3954,2.4311,0.0181
3564,pomegranate_049,pomegranate,96,27.3637,76.0406,1.6736,0.0212
3778,red_jujube_002,red_jujube,28,166.5654,166.8607,5.2925,0.0441
453,box_070,box,73,4.8466,178.6051,10.4400,0.0383
4670,tooth_brush_011,tooth_brush,85,168.7980,168.7980,5.0994,0.0395
1374,cup_012,cup,80,17.2263,17.2263,1.6475,0.0323
405,box_020,box,111,13.0338,178.3151,5.8731,0.0394
2309,helmet_007,helmet,68,103.2477,103.2477,6.9149,0.0184
51,apple_014,apple,69,6.2850,115.4032,1.9479,0.0343
5238,watch_011,watch,49,155.9583,155.9583,0.8301,0.0534
3305,pie_005,pie,77,87.2701,121.6557,24.5944,0.0153
2414,kennel_001,kennel,95,95.3080,95.3080,7.0364,0.0144
5260,watermelon_028,watermelon,81,15.1297,15.1297,1.3515,0.0382
756,bucket_noodle_026,bucket_noodle,63,5.2375,154.8676,5.7018,0.0918
2677,lotus_root_021,lotus_root,84,170.9083,171.1282,7.7301,0.0063
4275,steamed_bun_022,steamed_bun,69,111.6330,158.4935,3.2254,0.0293
933,canned_beverage_001,canned_beverage,98,25.4063,28.6820,6.0124,0.0507
1587,drawing_002,drawing,152,10.0330,171.6945,5.9209,0.0375
445,box_062,box,67,30.1007,174.6283,3.8727,0.0854
423,box_040,box,89,18.8548,172.1211,19.2950,0.1029
2247,hat_022,hat,57,32.9335,32.9335,1.3171,0.0117
4359,sushi_011,sushi,103,79.1020,79.1020,3.6981,0.0454
1676,durian_021,durian,117,29.5682,29.5682,6.0936,0.0243
225,banana_043,banana,69,172.0832,172.0832,2.3629,0.0515
3091,oyster_030,oyster,69,49.2437,49.2437,9.1830,0.0161
823,burrito_017,burrito,84,2.7911,175.6019,2.3051,0.0703
4670,tooth_brush_011,tooth_brush,85,174.8840,174.8840,6.3835,0.0561
1587,drawing_002,drawing,152,7.8739,175.7413,7.2760,0.0314
4263,starfish_018,starfish,81,121.2572,121.2572,2.0989,0.0325
4490,tape_measure_025,tape_measure,68,12.1843,12.1843,3.7197,0.0048
933,canned_beverage_001,canned_beverage,98,3.2690,45.8998,2.2771,0.0116
1889,flute_001,flute,91,7.3809,7.3809,7.9557,0.0127
3036,orange_021,orange,121,7.2966,77.5579,10.0020,0.0398
3540,pomegranate_025,pomegranate,57,75.3308,125.6660,6.4620,0.0175
2470,kiwifruit_002,kiwifruit,63,62.4725,80.4476,2.5117,0.0081
776,bun_007,bun,83,24.2076,24.2076,2.4460,0.0292
4362,sushi_014,sushi,61,167.0730,167.0730,27.8117,0.0331
4729,toy_animals_013,toy_animals,137,54.0810,54.0810,4.9962,0.0451
1217,clock_037,clock,72,10.4710,10.4710,7.8773,0.0281
3699,projector_004,projector,95,163.0521,163.0521,5.8615,0.0660
350,bottle_032,bottle,73,6.6596,126.1281,6.2088,0.0281
2413,joystick_001,joystick,81,6.1638,6.1638,7.5177,0.0306
1367,cup_005,cup,54,95.8327,95.8327,38.8732,0.0420
1868,flower_pot_002,flower_pot,119,159.1655,159.1655,26.3666,0.0305
1947,glasses_case_001,glasses_case,105,9.8603,9.8603,10.2540,0.0372
4509,teapot_019,teapot,64,12.3076,12.3076,12.6089,0.0379
4352,sushi_004,sushi,90,175.7373,175.7373,2.8983,0.0125
1462,dish_012,dish,54,94.9123,98.0603,27.6437,0.0692
343,book_022,book,71,0.6921,179.6631,14.0623,0.0514
211,banana_023,banana,63,30.9167,30.9167,11.1331,0.0111
3188,peach_005,peach,81,6.9976,127.5630,1.1428,0.0083
465,boxed_beverage_002,boxed_beverage,86,92.4761,161.4012,8.6275,0.0861
502,bread_039,bread,76,3.5032,3.5032,2.9955,0.0221
752,bucket_noodle_022,bucket_noodle,76,4.1798,107.9464,5.4793,0.0142
3699,projector_004,projector,95,165.4064,165.4064,3.8099,0.0363
946,carrot_012,carrot,110,2.7285,36.8564,7.0447,0.0394
1593,drawing_008,drawing,115,23.6093,23.6093,3.4717,0.0148
3144,pancake_009,pancake,70,4.9882,86.1848,7.2387,0.0323
4352,sushi_004,sushi,90,28.1257,28.1257,11.4174,0.0284
3036,orange_021,orange,121,17.6814,68.8735,10.7014,0.0077
465,boxed_beverage_002,boxed_beverage,86,14.4412,167.0773,1.3399,0.0401
946,carrot_012,carrot,110,3.7785,31.8731,0.8128,0.0285
4799,toy_boat_025,toy_boat,57,179.9011,179.9031,8.7923,0.0524
3866,ricecooker_003,ricecooker,97,98.4250,98.4250,8.3071,0.0245
2589,lipstick_008,lipstick,57,176.2441,176.9669,24.5319,0.2295
4263,starfish_018,starfish,81,3.3185,3.3185,7.1127,0.0067
2525,lemon_013,lemon,49,176.9934,177.6924,4.5318,0.0152
1527,doll_060,doll,75,82.6257,82.6257,14.5220,0.0900
2309,helmet_007,helmet,68,169.2260,169.2260,8.0858,0.0309
5299,whistle_011,whistle,51,49.3019,49.3019,11.9308,0.0330
4904,toy_car_012,toy_car,69,15.5932,15.5932,0.7780,0.0197
1593,drawing_008,drawing,115,55.3441,164.5317,6.7790,0.0300
4241,squash_032,squash,87,89.6743,136.1570,51.2195,0.0495
2682,lotus_root_026,lotus_root,84,172.3138,174.3130,2.0013,0.0444
3286,pen_004,pen,55,171.6643,172.6338,4.7962,0.0281
2636,longan_018,longan,40,64.9579,88.9973,5.5060,0.0941
4702,tooth_paste_016,tooth_paste,109,4.9516,179.4301,1.9811,0.0146
2640,loquat_002,loquat,36,29.1926,142.5919,3.6297,0.0616
1587,drawing_002,drawing,152,167.9411,172.2530,5.0962,0.0213
458,box_075,box,101,53.1113,150.8050,3.9340,0.0243
5191,wallet_045,wallet,109,146.8395,146.8395,14.0454,0.0118
4990,toy_train_005,toy_train,63,5.9134,5.9135,4.9230,0.0224
745,bucket_noodle_014,bucket_noodle,71,4.3065,72.1909,2.1584,0.0269
1217,clock_037,clock,72,156.6211,156.6211,2.6800,0.0367
2037,hair_dryer_037,hair_dryer,73,18.2424,18.2424,3.8334,0.0726
3412,pinecone_013,pinecone,64,24.2359,109.8938,18.1585,0.0274
946,carrot_012,carrot,110,6.5736,48.6171,2.0376,0.0165
742,bucket_noodle_011,bucket_noodle,113,4.4747,65.1439,5.4002,0.0152
5332,yam_020,yam,96,3.7177,4.1558,10.3031,0.0675
1662,durian_007,durian,69,73.1813,73.1813,7.1023,0.0037
133,backpack_032,backpack,73,176.5042,176.5042,5.4815,0.0133
2814,medicine_bottle_029,medicine_bottle,72,3.9394,18.2770,7.3338,0.0289
423,box_040,box,89,14.7513,175.5450,14.2024,0.0671
2776,mangosteen_018,mangosteen,62,18.3838,86.9263,2.7962,0.0176
2175,hand_cream_020,hand_cream,78,13.0401,167.3910,3.6389,0.0463
2431,keyboard_002,keyboard,133,3.1473,3.1473,9.2999,0.0285
2503,laptop_004,laptop,107,172.3095,172.3095,7.0446,0.0456
3343,pillow_011,pillow,126,10.9301,175.6352,9.3952,0.0270
2852,microwaveoven_003,microwaveoven,81,127.3097,127.3097,3.3971,0.0394
345,book_025,book,95,66.7605,144.1299,57.0347,0.0287
1524,doll_057,doll,51,6.6701,6.6701,8.5306,0.0383
4449,table_tennis_bat_003,table_tennis_bat,78,56.3334,178.4253,1.7416,0.0260
4702,tooth_paste_016,tooth_paste,109,25.8177,179.8165,25.3361,0.0188
458,box_075,box,101,5.6387,5.6387,11.3459,0.0179
4449,table_tennis_bat_003,table_tennis_bat,78,107.5585,166.2805,12.0265,0.0654
1176,chocolates_012,chocolates,43,142.1548,142.1548,16.7899,0.1132
2109,hamburger_050,hamburger,96,174.7913,176.8779,11.1569,0.0347
3540,pomegranate_025,pomegranate,57,7.1671,137.8168,2.2892,0.0122
4161,soap_017,soap,51,34.6944,179.6226,7.8326,0.0206
4359,sushi_011,sushi,103,169.8006,169.8006,4.3762,0.0238
1204,clock_024,clock,73,14.1452,14.1451,15.0952,0.0225
2750,mango_056,mango,76,161.1222,161.1222,14.9289,0.0272
